92,48.166,8.544,26.926,77.201,93.862,46.755,15.620,7.211,63.008,93.059
1,78.645,85.147,93.915,41.629,39.000,78.746,85.703,87.573,31.765,2.236
65,13.000,48.847,29.732,53.712,68.710,13.601,39.812,58.694,60.803,89.828
45,15.524,53.759,42.379,32.450,47.170,16.763,46.400,62.968,44.011,70.292
51,15.000,55.803,40.497,42.012,55.902,16.401,47.508,65.460,53.712,80.281
84,25.000,40.000,17.029,69.260,85.376,24.352,31.064,49.163,70.434,101.514
12,58.249,97.673,84.723,47.381,47.297,59.641,90.272,106.775,72.035,83.863
26,34.132,65.299,59.414,13.601,26.926,35.057,59.808,73.246,34.132,53.712
85,34.655,9.055,14.000,67.742,84.717,33.242,3.000,18.248,57.489,88.888
21,39.013,70.661,64.630,13.342,23.324,40.000,65.192,78.549,36.878,53.310
25,73.824,67.119,81.394,51.478,57.271,73.430,70.214,67.067,28.284,29.155
81,68.308,32.140,55.145,81.056,95.415,67.052,41.012,24.042,59.059,82.377
49,36.688,35.057,43.829,37.443,52.802,36.056,34.785,39.623,20.100,51.245
5,55.731,82.565,80.006,13.928,5.657,56.569,78.447,89.320,36.878,41.304
53,44.553,32.894,46.690,46.098,60.539,43.738,35.228,35.057,25.000,53.339
47,20.616,40.719,38.471,29.069,46.098,20.518,35.903,48.549,27.659,58.009
16,46.487,70.342,69.181,2.236,15.133,47.127,66.611,76.896,25.554,38.484
40,38.588,79.322,62.241,51.894,60.308,39.962,70.803,89.045,70.859,92.136
4,77.104,82.462,91.706,41.437,40.112,77.156,83.217,84.717,29.682,5.000
82,58.310,21.095,44.102,75.472,90.785,57.009,30.000,13.416,55.660,82.098
59,6.083,36.797,26.306,41.773,58.421,5.385,29.206,46.228,43.139,73.600
78,37.590,6.000,24.042,62.936,79.555,36.235,9.849,13.454,49.163,79.831
58,2.236,42.802,29.155,42.720,58.694,3.606,34.655,52.431,47.802,77.233
14,47.802,72.801,71.063,4.123,13.000,48.508,68.884,79.480,28.302,39.560
28,34.176,71.840,61.098,27.857,36.797,35.468,64.900,80.722,49.010,68.029
79,23.022,46.271,23.770,66.708,82.219,22.804,37.121,55.731,70.711,101.045
82,38.833,2.236,22.204,66.483,83.199,37.443,8.000,11.662,53.235,83.952
80,60.407,24.331,47.265,75.452,90.427,59.135,33.061,17.000,54.781,80.306
57,32.140,27.019,35.609,42.953,59.135,31.257,26.249,32.573,28.443,59.775
54,34.525,30.017,39.205,41.183,57.009,33.734,29.732,34.928,25.179,56.321
47,17.029,43.046,38.013,29.155,46.043,17.205,37.336,51.400,31.623,61.074
30,40.361,54.332,57.567,17.692,32.202,40.460,52.086,59.908,10.050,37.802
69,29.411,62.817,41.231,66.068,79.404,30.083,53.600,72.533,76.322,104.139
0,86.279,88.865,99.644,51.264,49.010,86.267,90.377,90.244,38.288,12.000
37,27.459,50.329,48.260,19.026,36.056,27.785,45.891,57.706,23.409,50.931
37,24.042,53.712,48.094,20.248,36.497,24.739,48.104,61.855,31.048,56.727
19,46.065,66.098,66.910,7.071,19.698,46.519,63.071,72.125,18.868,34.670
7,53.460,86.770,79.831,23.707,20.881,54.589,81.154,94.668,49.193,57.428
100,68.819,28.018,48.384,92.130,107.935,67.424,36.715,18.439,73.498,100.180
46,15.232,46.615,39.205,29.120,45.541,15.811,40.249,55.317,35.355,63.655
40,37.736,78.492,61.555,50.990,59.548,39.115,70.000,88.204,69.871,91.236
19,49.092,65.276,68.154,13.038,22.804,49.396,63.071,70.612,14.142,29.833
88,36.878,9.849,14.318,70.711,87.693,35.468,6.000,18.000,60.415,91.761
84,24.000,33.000,10.050,67.469,84.012,23.022,24.083,42.190,66.287,97.755
66,33.541,68.411,47.011,67.179,79.630,34.366,59.203,78.160,79.177,106.042
33,27.659,64.203,54.406,25.000,37.216,28.862,57.454,73.000,43.186,65.000
86,45.222,4.472,27.019,71.784,88.323,43.829,13.601,5.385,57.000,86.977
59,11.045,50.606,33.422,48.021,62.769,12.166,41.881,60.415,56.604,84.865
20,53.814,64.070,70.007,22.091,29.833,53.907,63.151,68.264,9.055,24.413
5,69.203,79.511,86.163,30.871,29.275,69.405,79.076,83.000,24.515,9.434
51,10.817,42.638,34.234,33.956,50.488,11.180,35.847,51.624,38.013,67.357
50,12.806,42.202,35.057,32.558,49.254,13.038,35.777,50.990,35.805,65.299
24,74.303,68.000,82.134,51.352,56.859,73.926,71.028,68.007,28.443,28.302
8,52.154,84.528,78.262,20.591,18.385,53.235,79.120,92.282,46.065,54.589
77,39.812,7.616,27.203,62.968,79.404,38.484,13.000,12.530,48.010,78.262
54,13.416,54.083,38.013,44.407,58.600,14.765,45.607,63.812,55.009,82.219
100,43.463,52.498,30.887,87.664,103.446,42.953,44.777,60.208,89.202,120.370
63,65.069,38.275,59.237,68.015,80.920,64.031,45.188,33.971,44.045,64.761
27,37.121,59.203,58.421,9.487,26.306,37.577,55.444,65.924,20.100,42.638
90,35.511,15.232,10.296,72.173,89.202,34.132,9.434,23.087,63.600,95.189
67,7.280,35.355,19.698,50.448,66.910,6.083,26.627,45.177,51.662,82.420
30,34.986,74.277,61.717,34.176,42.450,36.359,66.843,83.451,55.009,74.324
9,61.294,100.568,87.818,48.836,47.676,62.682,93.236,109.622,73.763,84.481
32,67.119,59.059,73.553,49.041,57.140,66.641,62.201,59.135,24.187,33.838
59,34.015,25.020,35.384,45.618,61.685,33.061,25.080,30.083,30.150,61.131
0,68.476,106.827,95.258,50.329,46.011,69.836,99.865,115.624,75.769,83.000
17,44.643,80.709,71.470,26.019,29.682,45.880,74.303,89.202,50.448,64.288
55,22.561,62.177,43.863,51.624,64.351,23.770,53.339,72.007,64.475,90.604
51,18.358,59.076,42.802,44.598,57.801,19.723,50.606,68.797,57.385,83.409
3,60.745,97.350,87.664,38.079,34.059,62.032,90.918,105.802,63.561,71.063
73,53.600,21.954,43.681,66.851,81.884,52.393,29.411,18.028,46.487,73.027
98,38.833,43.324,22.204,82.970,99.247,38.079,35.777,50.990,82.377,113.877
32,30.463,56.080,53.038,14.142,31.016,31.016,51.420,63.530,25.179,49.679
20,48.260,87.727,74.793,41.049,44.283,49.649,80.281,96.876,64.630,79.555
20,46.648,85.703,73.355,38.053,41.593,48.021,78.409,94.763,61.660,76.655
77,44.385,10.630,32.016,64.885,80.994,43.081,17.720,11.045,48.166,77.524
14,56.613,70.000,74.632,19.416,23.854,56.859,68.593,74.545,15.524,22.023
0,64.622,84.481,86.145,20.591,11.045,65.192,82.000,89.822,31.780,26.000
25,46.098,86.313,72.111,44.553,49.244,47.508,78.518,95.671,67.119,83.815
54,22.804,62.650,44.553,50.912,63.514,24.042,53.852,72.471,64.078,90.000
57,20.224,29.967,29.732,39.459,56.436,19.416,25.318,38.013,32.757,64.413
68,12.042,28.844,17.029,50.249,67.119,10.630,20.518,38.588,48.010,79.404
38,32.558,73.246,58.009,42.942,52.326,33.971,65.115,82.801,61.660,83.187
70,38.328,14.560,30.887,56.859,73.055,37.108,17.692,18.682,41.000,71.197
25,37.336,62.298,60.075,7.071,24.000,37.947,58.052,69.354,24.331,44.654
56,11.705,35.609,29.017,38.118,55.036,11.180,29.069,44.553,37.483,68.242
16,73.600,72.801,84.629,45.044,48.384,73.410,74.706,73.980,25.554,18.358
47,27.295,38.079,40.497,30.676,47.297,26.926,35.000,44.777,22.204,53.712
8,63.246,76.059,81.271,24.166,24.042,63.514,74.967,80.225,21.024,16.125
37,23.000,57.428,49.031,23.601,38.275,24.021,51.000,66.068,37.855,62.201
72,47.539,17.692,38.275,62.769,78.294,46.325,24.166,16.492,43.932,72.111
70,58.856,28.653,50.289,68.118,82.377,57.706,36.056,24.083,46.065,70.456
21,39.013,71.589,64.938,15.297,24.413,40.050,65.924,79.612,38.833,55.154
34,68.154,58.310,73.553,51.546,59.908,67.624,61.847,57.940,26.476,36.401
54,12.530,53.254,37.443,43.829,58.181,13.892,44.822,62.968,54.120,81.468
81,39.115,3.000,23.345,65.803,82.462,37.736,9.055,11.402,52.154,82.765
17,69.029,70.214,80.994,40.012,44.011,68.884,71.589,72.007,20.809,17.464
89,35.805,13.000,11.705,71.344,88.363,34.409,7.616,21.024,62.097,93.606
30,30.017,63.812,56.089,19.209,32.202,31.064,57.697,72.201,38.013,59.169
40,30.480,45.122,46.840,23.770,40.262,30.414,42.012,51.624,17.804,48.260
12,53.226,72.691,74.148,10.817,14.866,53.712,70.007,78.339,22.023,29.547
31,29.833,59.034,54.083,14.765,30.594,30.594,53.759,66.888,30.067,53.009
52,61.522,42.521,60.745,58.009,70.036,60.671,47.634,40.706,33.242,53.151
43,19.235,58.694,46.098,33.971,47.413,20.591,51.088,68.015,48.083,73.007
65,28.443,19.647,26.907,49.041,65.734,27.295,17.464,26.926,37.108,68.622
74,20.518,20.591,12.083,56.009,73.027,19.105,12.042,30.414,50.090,81.860
76,57.280,23.409,45.891,71.028,85.959,56.045,31.575,17.692,50.329,76.164
67,49.497,23.345,42.953,60.216,75.180,48.374,29.155,22.136,39.850,67.007
67,28.862,63.325,42.048,64.537,77.698,29.614,54.120,73.082,75.293,102.825
32,36.235,52.953,54.571,16.643,32.573,36.401,50.010,59.135,14.318,41.869
13,55.227,94.260,81.884,43.290,43.681,56.604,87.006,103.276,67.912,80.062
26,71.589,65.299,79.310,49.649,55.902,71.197,68.242,65.460,26.173,29.069
25,40.311,79.310,67.082,34.713,40.804,41.677,72.007,88.391,57.140,74.330
0,66.641,104.403,93.520,46.615,42.012,67.978,97.637,113.071,72.090,79.000
25,45.453,59.135,62.936,16.553,28.844,45.607,57.219,64.327,8.944,32.650
59,20.025,28.178,27.857,41.437,58.421,19.105,23.345,36.401,34.482,66.189
8,56.859,76.655,78.090,13.454,12.207,57.385,74.007,82.225,25.239,28.160
99,74.947,34.438,55.785,95.189,110.476,73.573,43.463,24.597,75.027,99.985
74,24.413,16.401,14.866,56.321,73.335,23.022,8.944,26.077,48.104,79.850
1,67.602,83.000,87.092,25.495,20.000,68.000,81.498,87.464,28.284,17.029
54,47.381,33.106,48.270,48.836,62.968,46.530,36.235,34.366,26.926,54.083
40,51.078,46.174,58.258,39.661,51.740,50.567,47.885,48.260,14.866,40.112
21,39.812,75.166,66.483,22.204,29.000,41.000,68.884,83.600,45.706,61.685
90,45.343,6.083,24.515,74.726,91.444,43.932,12.806,8.246,61.074,91.411
54,32.558,71.589,52.202,58.412,69.527,33.734,62.610,81.437,73.389,98.184
28,45.967,56.000,61.465,21.471,33.601,45.967,54.745,60.671,4.123,32.757
46,27.785,39.051,41.437,29.732,46.325,27.459,36.000,45.695,21.401,52.839
83,23.000,33.015,10.198,66.491,83.024,22.023,24.021,42.297,65.460,96.897
7,62.968,77.006,81.609,22.825,21.840,63.285,75.664,81.394,22.204,17.464
100,40.311,41.231,21.213,84.172,100.623,39.459,34.132,48.508,82.492,114.127
34,65.391,56.824,71.421,48.703,57.428,64.885,60.000,56.921,23.537,35.440
39,31.890,72.622,57.201,43.417,53.038,33.302,64.444,82.201,61.814,83.648
10,50.160,79.480,75.240,12.806,12.728,51.088,74.726,86.764,38.079,47.074
11,71.449,75.432,85.088,38.639,40.262,71.421,76.322,77.647,23.431,11.180
41,33.838,43.290,47.539,26.926,42.720,33.601,41.195,49.041,15.000,46.530
44,49.649,42.379,55.227,42.012,54.818,49.041,44.418,44.283,18.028,44.102
13,70.093,73.498,83.355,38.328,40.804,70.036,74.465,75.664,21.932,13.153
70,55.902,26.077,47.434,66.219,80.777,54.745,33.242,22.204,44.777,70.178
50,11.662,51.740,38.484,37.736,52.555,13.038,43.863,61.221,47.854,75.073
43,29.411,70.214,54.037,45.486,55.973,30.806,61.847,79.881,62.586,85.586
1,66.189,83.054,86.348,23.345,17.000,66.641,81.222,87.824,28.862,20.025
3,58.464,83.433,82.055,15.033,2.000,59.228,79.762,89.811,35.384,37.121
38,62.032,52.355,67.179,48.332,58.258,61.465,55.606,52.498,22.847,38.833
77,20.248,23.087,8.062,59.076,76.026,18.868,13.928,32.894,54.589,86.313
9,53.759,76.688,76.322,9.487,8.944,54.406,73.335,82.861,28.284,34.205
100,56.569,17.464,33.541,86.023,102.616,55.154,24.083,12.166,71.063,100.499
94,59.641,18.868,40.025,83.672,99.725,58.249,27.731,9.220,66.098,94.005
21,44.294,82.976,71.113,35.128,39.446,45.651,75.802,91.967,58.549,74.041
38,30.414,47.539,48.270,21.190,37.855,30.480,44.102,54.231,18.358,47.802
83,26.420,46.011,23.087,70.385,86.023,26.077,37.014,55.227,73.593,104.202
45,24.207,65.000,49.406,42.638,54.406,25.612,56.727,74.632,58.241,82.377
45,57.009,44.777,60.208,49.092,60.828,56.321,48.270,44.922,24.083,45.277
50,51.971,38.471,53.907,48.918,62.008,51.196,41.869,39.051,25.239,50.010
35,51.478,50.448,61.033,35.355,46.690,51.108,51.478,53.085,10.000,35.355
9,59.682,75.027,78.848,19.235,19.698,60.033,73.335,79.762,20.881,21.024
24,43.267,82.759,69.836,38.471,43.566,44.654,75.286,91.935,61.205,77.795
25,43.600,59.414,62.097,13.892,27.295,43.829,57.035,65.000,11.705,34.655
65,12.083,29.069,20.025,47.096,64.031,10.770,21.401,38.601,44.407,75.802
22,59.666,63.348,72.560,32.249,39.115,59.548,63.906,66.121,11.402,22.361
97,46.400,13.928,21.633,80.231,97.165,45.000,15.524,16.643,68.593,99.464
40,47.424,45.122,55.803,36.401,49.204,46.957,46.098,48.010,12.530,40.608
86,31.064,16.125,7.071,68.066,85.094,29.682,8.062,25.080,60.407,92.114
11,52.924,90.211,79.850,34.713,34.482,54.231,83.528,98.858,59.775,70.859
26,62.129,61.033,72.422,38.833,46.325,61.855,62.610,62.801,15.297,26.077
34,56.356,52.811,64.815,39.395,49.578,55.946,54.589,54.589,13.928,34.000
40,39.446,80.156,62.936,52.802,61.074,40.817,71.610,89.889,71.847,93.038
65,33.377,68.680,47.424,66.468,78.816,34.234,59.481,78.447,78.715,105.423
25,35.057,66.648,60.531,13.892,26.401,36.014,61.098,74.626,35.228,54.120
56,32.249,28.018,36.401,42.048,58.189,31.401,27.203,33.526,27.459,58.822
44,17.889,57.280,44.777,34.059,47.854,19.235,49.679,66.603,47.434,72.801
74,38.626,10.440,28.231,60.166,76.538,37.336,14.422,15.232,45.011,75.313
39,21.378,58.258,48.083,27.659,41.629,22.561,51.313,67.209,42.202,66.611
33,41.110,81.835,66.219,47.434,54.406,42.521,73.661,91.400,68.118,87.464
6,55.543,80.523,79.057,12.042,5.000,56.294,76.792,86.977,33.242,37.483
75,15.033,35.171,14.866,58.941,75.313,14.142,25.962,44.922,59.666,90.697
6,56.921,79.429,79.404,12.649,7.071,57.567,76.236,85.440,29.833,32.558
43,17.029,52.010,42.953,28.178,43.681,18.000,45.277,60.877,38.626,65.192
31,34.132,55.082,54.589,13.601,30.414,34.482,51.352,61.847,19.105,44.553
79,29.069,12.083,13.416,61.522,78.518,27.659,3.606,21.932,52.202,83.815
93,34.205,25.632,8.062,75.166,92.087,32.985,18.601,33.377,69.857,101.637
80,66.098,30.265,53.235,79.025,93.493,64.846,39.051,22.472,57.245,81.049
14,50.990,89.022,77.878,36.222,37.336,52.326,82.098,97.837,60.877,73.348
25,72.069,66.189,80.056,49.497,55.462,71.694,69.065,66.408,26.306,28.178
46,47.127,39.850,52.402,41.773,55.218,46.487,41.677,42.107,18.788,46.271
21,43.829,64.327,64.777,6.708,21.190,44.283,61.131,70.520,18.788,36.620
24,40.706,61.612,61.660,7.810,23.770,41.146,58.215,68.007,18.682,39.205
3,65.863,104.484,92.590,49.336,46.043,67.231,97.417,113.358,74.673,83.054
62,21.095,58.310,38.601,56.223,69.836,22.023,49.244,68.154,66.731,94.260
58,36.056,26.173,37.483,45.651,61.465,35.128,26.833,30.594,29.017,59.666
28,69.771,63.063,77.156,49.031,55.946,69.354,66.030,63.246,25.020,30.463
74,31.305,11.180,21.095,57.723,74.525,29.967,8.944,19.799,45.891,77.201
24,38.626,62.936,61.131,6.000,23.022,39.217,58.856,69.857,23.537,43.267
87,27.459,28.160,5.385,69.584,86.371,26.306,19.647,37.014,66.242,97.949
49,14.866,55.444,41.183,39.205,53.226,16.279,47.381,65.000,51.078,77.466
16,45.880,82.098,72.732,27.074,30.017,47.127,75.664,90.604,51.662,65.000
65,27.459,62.936,42.059,62.370,75.472,28.284,53.759,72.732,73.430,100.767
37,57.775,51.078,64.444,43.382,53.814,57.271,53.535,52.173,17.889,37.121
21,52.402,63.032,68.710,21.213,29.732,52.498,61.984,67.365,8.246,25.807
34,69.080,58.830,74.277,52.498,60.745,68.542,62.482,58.310,27.459,36.770
70,10.000,35.847,18.028,53.852,70.214,9.055,26.833,45.695,55.227,86.023
15,49.244,70.214,70.711,6.708,15.652,49.769,67.119,76.243,22.023,33.541
98,54.452,15.232,31.780,83.815,100.424,53.038,21.932,10.440,69.029,98.615
80,36.056,5.000,20.616,64.031,80.808,34.670,6.325,14.422,51.478,82.462
72,23.324,54.342,32.696,63.812,78.294,23.707,45.122,64.031,71.400,100.419
21,51.088,91.241,77.104,47.096,50.160,52.498,83.487,100.568,70.456,85.615
64,25.318,61.351,40.817,60.308,73.573,26.173,52.202,71.169,71.197,98.595
38,54.626,49.041,61.717,41.183,52.326,54.129,51.108,50.636,15.811,38.000
0,60.671,87.361,85.006,18.682,4.123,61.522,83.361,93.984,40.311,41.000
72,17.692,47.539,26.420,60.374,75.611,17.804,38.328,57.280,65.947,95.671
86,70.937,33.061,56.009,85.604,100.170,69.642,42.190,24.083,63.953,87.476
5,55.227,83.815,80.156,15.811,8.944,56.143,79.310,90.874,40.000,45.277
26,52.498,58.421,66.189,27.203,36.797,52.402,58.241,62.032,4.243,27.857
14,57.801,70.029,75.273,21.378,25.554,58.009,68.884,74.330,15.133,20.518
60,4.000,44.102,28.653,45.695,61.400,5.099,35.609,53.852,51.400,80.722
66,10.000,30.806,19.105,48.374,65.192,8.602,22.627,40.497,47.011,78.230
82,22.561,38.053,15.297,66.761,82.976,21.840,29.000,47.381,67.624,98.737
84,40.000,1.000,22.023,68.411,85.147,38.601,8.246,10.770,55.227,85.907
13,69.354,73.246,82.855,37.336,39.850,69.311,74.095,75.538,21.260,13.038
42,24.083,64.537,50.249,38.419,50.220,25.495,56.569,74.027,54.571,78.230
42,36.715,77.389,60.108,51.884,60.877,38.079,68.819,87.132,70.214,92.130
51,13.454,40.224,34.000,33.242,50.090,13.454,34.015,48.918,34.828,64.815
84,33.242,10.000,13.038,66.611,83.600,31.828,2.236,19.416,56.754,88.233
71,33.838,13.038,26.077,55.973,72.533,32.573,13.601,19.723,42.297,73.246
56,60.133,38.897,57.801,59.666,72.346,59.211,44.407,36.715,35.468,56.886
19,41.976,77.389,68.680,23.022,28.425,43.174,71.120,85.802,47.074,61.984
7,54.342,79.812,78.026,11.180,6.083,55.109,75.954,86.377,33.302,38.639
23,75.664,69.354,83.546,52.240,57.385,75.293,72.422,69.289,29.614,28.018
50,62.801,44.688,62.682,57.689,69.296,61.984,49.679,42.942,32.650,51.420
41,19.235,56.080,45.880,28.601,43.081,20.396,49.092,65.069,41.761,67.007
97,37.121,38.275,17.692,80.808,97.324,36.222,30.887,45.891,78.892,110.535
31,31.016,57.385,54.009,13.342,30.067,31.623,52.631,64.885,26.077,49.820
18,42.755,77.698,69.376,22.000,27.019,43.932,71.554,86.023,46.325,60.729
59,22.023,27.313,28.636,41.773,58.694,21.095,23.087,35.228,33.541,65.307
43,49.980,43.324,55.973,41.400,54.037,49.396,45.277,45.277,17.205,43.105
18,44.598,68.411,67.186,1.000,17.117,45.222,64.630,75.027,24.597,39.357
5,59.615,79.630,81.049,15.811,10.770,60.166,77.006,85.147,27.785,27.459
53,8.062,42.450,32.558,36.401,52.773,8.544,35.228,51.662,40.804,70.178
36,45.793,48.374,56.939,30.806,43.600,45.486,48.384,52.086,7.280,37.643
81,31.145,56.080,33.242,73.062,87.727,31.241,47.011,65.376,79.398,109.041
91,55.471,14.765,36.497,79.706,95.859,54.083,23.770,5.000,62.650,91.088
55,7.810,39.623,30.265,37.855,54.452,7.810,32.450,48.836,40.460,70.434
1,63.695,83.487,85.159,19.723,11.000,64.257,81.000,88.843,30.871,26.019
53,32.757,72.014,52.802,57.801,68.768,33.956,63.063,81.860,73.055,97.637
71,56.089,25.554,47.127,67.007,81.633,54.918,32.894,21.401,45.695,71.176
29,72.918,64.140,79.196,53.151,59.942,72.450,67.624,63.695,29.000,33.121
94,42.802,12.207,18.358,76.942,93.904,41.400,12.166,17.088,65.924,97.015
0,68.000,84.006,87.801,25.456,19.026,68.425,82.389,88.566,29.428,18.000
99,49.204,64.761,42.379,92.179,107.019,49.041,56.613,72.835,96.897,127.283
96,37.363,25.942,11.000,78.102,95.047,36.139,19.799,32.985,72.236,104.000
84,51.884,13.000,36.014,73.348,89.320,50.537,22.091,5.657,55.731,84.095
23,41.146,79.511,68.029,32.388,38.013,42.485,72.422,88.459,55.326,71.784
43,17.720,55.902,44.598,31.401,45.695,18.974,48.600,65.069,44.272,69.814
91,31.780,40.608,18.028,75.961,92.195,31.048,32.280,49.092,76.026,107.378
76,51.546,17.889,40.025,67.742,83.193,50.289,25.710,13.892,48.508,76.007
95,39.357,52.173,29.732,83.385,98.980,38.949,43.966,60.407,85.913,116.829
87,27.295,29.155,6.325,69.721,86.470,26.173,20.616,38.013,66.731,98.412
76,24.083,17.000,12.042,58.138,75.166,22.672,8.485,26.833,50.695,82.462
68,14.422,26.401,17.117,50.040,67.007,13.038,18.439,36.056,46.325,77.897
36,44.102,48.166,55.946,29.206,42.438,43.829,47.802,52.240,7.000,38.275
26,68.964,63.977,77.337,46.690,53.235,68.600,66.573,64.560,23.195,27.857
21,39.623,74.626,66.219,21.213,28.284,40.792,68.425,83.006,44.721,60.745
87,61.270,22.204,45.044,80.262,95.708,59.933,31.401,13.038,60.729,87.144
76,36.674,8.000,24.698,61.033,77.621,35.341,10.817,15.000,47.170,77.878
9,57.245,75.326,77.666,15.000,15.264,57.697,73.027,80.604,22.825,25.632
56,47.170,31.305,47.011,50.329,64.661,46.271,34.713,32.388,28.792,56.080
41,64.846,51.865,68.118,53.226,63.253,64.195,55.902,51.078,27.731,42.720
37,28.601,68.622,55.073,36.359,46.861,30.000,60.877,77.987,54.589,76.538
93,35.114,45.891,23.409,79.379,95.336,34.540,37.643,54.231,80.604,111.772
54,33.541,30.000,38.601,40.706,56.648,32.757,29.411,35.171,25.318,56.613
63,44.102,23.707,40.497,54.083,69.318,43.046,27.586,25.080,34.713,63.285
50,12.806,42.202,35.057,32.558,49.254,13.038,35.777,50.990,35.805,65.299
15,69.527,71.840,82.152,39.115,42.379,69.426,73.007,73.824,21.260,15.297
83,55.036,17.029,40.050,74.303,89.961,53.712,26.019,9.434,55.543,83.000
64,31.257,67.052,46.065,64.351,76.844,32.140,57.871,76.844,76.479,103.233
55,55.227,36.401,54.083,55.227,68.411,54.332,41.110,35.468,31.623,55.227
41,27.586,68.250,53.254,41.049,51.856,29.000,60.141,77.801,58.249,81.123
44,53.451,43.863,57.983,45.222,57.385,52.811,46.615,44.911,20.518,44.011
43,27.803,68.600,52.802,43.829,54.672,29.206,60.308,78.237,60.638,83.863
79,26.173,15.811,10.000,61.131,78.160,24.759,6.708,25.632,53.488,85.235
90,43.863,65.276,42.297,85.440,99.730,43.932,56.569,74.027,92.098,121.754
39,39.115,79.881,62.968,51.478,59.666,40.497,71.400,89.588,70.711,91.706
23,50.249,90.609,76.026,48.260,51.894,51.662,82.735,100.005,71.253,87.092
4,59.135,95.415,86.035,35.847,32.140,60.407,89.067,103.812,61.327,69.116
76,16.763,29.120,10.296,58.694,75.425,15.524,19.925,38.897,56.859,88.323
49,21.954,37.696,37.108,31.401,48.374,21.633,33.377,45.277,26.907,57.983
87,27.893,26.173,3.606,69.354,86.209,26.683,17.720,35.014,65.299,97.046
67,7.280,38.910,21.633,51.546,67.683,6.708,30.017,48.754,54.452,84.812
85,33.971,10.050,13.000,67.602,84.593,32.558,3.162,19.235,57.723,89.185
75,33.541,63.640,41.231,72.007,85.586,34.015,54.452,73.164,81.271,109.659
18,42.048,74.706,68.066,16.000,22.672,43.105,69.080,82.680,40.522,55.027
12,81.609,79.202,92.005,52.345,54.129,81.400,81.633,79.699,33.615,20.000
81,47.854,10.440,33.242,69.354,85.440,46.519,19.026,7.071,52.345,81.302
71,23.707,55.543,34.015,63.514,77.820,24.166,46.325,65.253,71.610,100.409
14,53.852,70.178,73.246,14.560,19.849,54.203,68.118,75.313,17.493,26.077
100,73.783,33.121,54.120,95.016,110.463,72.402,42.048,23.324,75.273,100.717
95,35.511,29.155,10.770,77.414,94.260,34.366,22.204,36.674,72.918,104.695
22,41.629,79.649,68.542,31.257,36.620,42.953,72.670,88.527,54.452,70.520
28,43.186,83.546,69.065,44.147,49.930,44.598,75.664,92.957,66.008,83.815
39,35.805,76.609,60.308,47.854,56.639,37.202,68.250,86.267,66.753,88.102
100,56.569,17.464,33.541,86.023,102.616,55.154,24.083,12.166,71.063,100.499
49,36.688,35.057,43.829,37.443,52.802,36.056,34.785,39.623,20.100,51.245
2,70.456,82.298,88.255,30.529,27.019,70.725,81.584,86.023,27.166,10.198
98,48.415,64.537,42.059,91.302,106.104,48.270,56.321,72.691,96.177,126.507
36,44.102,48.166,55.946,29.206,42.438,43.829,47.802,52.240,7.000,38.275
95,39.825,17.804,13.454,77.162,94.191,38.471,13.928,24.042,68.411,99.930
67,39.623,18.028,34.132,55.009,70.937,38.471,21.213,21.213,38.053,67.897
97,45.804,14.318,20.809,80.062,97.015,44.407,15.297,17.493,68.731,99.690
93,37.590,17.493,11.314,75.107,92.136,36.235,12.530,24.515,66.761,98.351
14,49.396,71.589,71.449,5.657,13.928,49.980,68.264,77.795,24.207,34.928
69,18.358,22.672,17.088,51.039,68.066,17.000,15.264,32.202,45.177,76.922
79,56.303,20.616,43.417,72.402,87.658,55.027,29.155,14.213,52.498,79.057
25,38.079,76.059,65.000,29.833,36.878,39.395,69.065,84.959,52.154,69.642
33,53.339,52.631,63.246,35.341,45.967,53.000,53.712,55.145,9.849,33.242
8,84.024,82.855,95.210,52.953,53.460,83.869,85.088,83.522,35.805,17.889
78,28.425,12.530,13.892,60.531,77.524,27.019,4.472,22.361,51.245,82.873
97,41.146,19.849,14.422,79.101,96.130,39.812,16.155,25.632,70.605,102.142
57,8.544,49.092,33.287,44.777,59.808,9.849,40.608,58.830,53.000,81.320
39,64.514,53.000,68.680,51.478,61.221,63.906,56.727,52.555,26.000,40.522
80,20.616,28.284,7.071,62.650,79.404,19.416,19.105,37.855,60.208,91.788
28,44.553,56.036,60.745,19.723,32.450,44.598,54.452,61.000,6.083,33.838
65,31.401,19.105,29.000,49.980,66.483,30.265,18.385,25.495,36.497,67.720
80,23.324,21.378,5.385,62.032,79.006,21.954,12.166,31.048,56.798,88.566
46,38.626,38.118,46.872,35.609,50.537,38.079,37.947,42.426,17.029,48.083
39,33.422,74.202,58.412,45.177,54.452,34.828,65.947,83.815,63.789,85.422
28,70.661,63.530,77.833,50.010,56.824,70.235,66.611,63.569,26.019,30.871
20,47.170,64.498,66.708,11.180,22.472,47.508,62.008,70.093,15.000,32.016
30,34.986,56.045,55.579,12.649,29.428,35.355,52.345,62.769,19.026,43.863
43,47.170,42.450,54.037,39.051,52.202,46.615,43.829,45.044,15.652,43.417
29,41.110,81.394,67.119,42.450,48.826,42.521,73.553,90.785,64.000,82.280
84,25.632,24.000,1.414,66.189,83.096,24.352,15.133,33.242,61.717,93.472
7,81.566,82.280,93.744,49.244,49.366,81.468,84.077,83.433,33.302,13.892
74,44.272,13.454,33.838,62.610,78.549,43.012,19.698,14.000,45.277,74.431
48,64.133,46.861,64.637,57.454,68.622,63.348,51.740,45.177,32.202,49.729
